	Force Plate 1												Force Plate 2
Sample #	COP:X	COP:Y	COP:Z	Ref:X	Ref:Y	Ref:Z	Force:X	Force:Y	Force:Z	Moment:X	Moment:Y	Moment:Z	COP:X	COP:Y	COP:Z	Ref:X	Ref:Y	Ref:Z	Force:X	Force:Y	Force:Z	Moment:X	Moment:Y	Moment:Z
193	199.453214	196.703144	0.000000	254.000000	232.000000	0.000000	27.505799	-10.078800	765.500911	-27019.775691	41755.614464	649.407814	0	0	0	765.000000	232.000000	0.000000	0.609120	-0.291460	3.279600	-162.700545	-225.026873	-231.352162
194	202.824113	195.918220	0.000000	254.000000	232.000000	0.000000	25.108199	-10.656000	767.174811	-27681.032441	39260.851755	276.493556	0	0	0	765.000000	232.000000	0.000000	0.293280	0.156940	2.915200	-41.943912	-221.742828	-273.970503
195	206.084034	194.890797	0.000000	254.000000	232.000000	0.000000	21.334200	-5.106000	762.857911	-28309.049030	36553.073758	645.645020	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.201780	0.546600	76.396298	-205.407547	-328.117032
196	208.958230	193.879540	0.000000	254.000000	232.000000	0.000000	18.714600	-4.795200	759.774410	-28962.949803	34221.583917	530.508582	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.022420	4.281700	-30.670414	-224.221647	-333.327984
197	211.208730	193.066098	0.000000	254.000000	232.000000	0.000000	16.716600	-5.461200	751.845410	-29272.275653	32172.420130	304.216503	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.201780	4.190600	187.578509	-130.052783	-263.626973
198	213.918134	191.786825	0.000000	254.000000	232.000000	0.000000	13.786200	-3.885000	744.092610	-29922.326597	29824.620002	206.813223	0	0	0	765.000000	232.000000	0.000000	0.225600	0.089680	5.010500	-73.511334	-334.447276	-295.586723
199	216.716840	190.839718	0.000000	254.000000	232.000000	0.000000	11.810400	-2.508600	736.163610	-30300.702098	27446.505379	349.288882	0	0	0	765.000000	232.000000	0.000000	0.473760	-0.224200	4.281700	17.789673	-315.008853	-252.836715
200	219.326319	189.786493	0.000000	254.000000	232.000000	0.000000	9.546000	-1.287600	728.058410	-30733.899115	25244.464897	425.152475	0	0	0	765.000000	232.000000	0.000000	0.631680	0.201780	3.826200	-12.407402	-311.199753	-375.965483
201	221.717362	188.677589	0.000000	254.000000	232.000000	0.000000	7.015200	-0.843600	720.393710	-31209.192440	23256.209669	585.579851	0	0	0	765.000000	232.000000	0.000000	0.473760	0.067260	3.917300	-27.047840	-267.550410	-209.472432
202	224.184631	188.218676	0.000000	254.000000	232.000000	0.000000	5.083800	-0.377400	715.724410	-31335.362535	21339.587386	657.000552	0	0	0	765.000000	232.000000	0.000000	0.203040	-0.067260	3.826200	-22.853149	-454.462783	-306.535122
203	226.224896	187.839435	0.000000	254.000000	232.000000	0.000000	3.929400	-0.954600	711.671810	-31427.828906	19766.758855	701.698750	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.022420	3.644000	119.694131	-151.727680	-274.137351
204	228.271952	187.171613	0.000000	254.000000	232.000000	0.000000	3.485400	-1.776000	707.883510	-31733.275812	18212.461152	808.522166	0	0	0	765.000000	232.000000	0.000000	0.451200	0.538080	3.370700	-8.556794	-313.064335	-284.218068
205	230.238636	186.967166	0.000000	254.000000	232.000000	0.000000	2.664000	-2.153400	708.235910	-31893.870081	16828.651345	804.251103	0	0	0	765.000000	232.000000	0.000000	0.767040	0.269040	3.370700	65.439054	-372.358141	-236.011538
206	232.697376	186.497236	0.000000	254.000000	232.000000	0.000000	2.397600	-2.952600	710.350310	-32322.902493	15132.325849	848.811661	0	0	0	765.000000	232.000000	0.000000	0.203040	-0.112100	3.097400	3.834408	-274.890093	-295.832119
207	235.026195	185.858908	0.000000	254.000000	232.000000	0.000000	2.020200	-2.619600	711.936110	-32849.509609	13508.137095	924.416069	0	0	0	765.000000	232.000000	0.000000	0.157920	-0.336300	4.555000	-89.874611	-425.347235	-236.956722
208	237.599042	185.369680	0.000000	254.000000	232.000000	0.000000	1.021200	-2.730600	712.640910	-33230.673907	11687.993470	937.934774	0	0	0	765.000000	232.000000	0.000000	0.248160	0.044840	4.555000	37.512326	-193.695883	-279.497212
209	240.083937	184.937929	0.000000	254.000000	232.000000	0.000000	0.444000	-2.752800	716.164910	-33704.203746	9966.196299	995.822562	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.201780	4.646100	27.901893	-346.053779	-177.590881
210	242.605291	184.480216	0.000000	254.000000	232.000000	0.000000	-0.821400	-2.730600	717.574510	-34098.985551	8176.552765	916.032228	0	0	0	765.000000	232.000000	0.000000	0.293280	0.493240	3.461800	-104.156913	-231.790190	-246.687023
211	244.993106	183.973866	0.000000	254.000000	232.000000	0.000000	-1.332000	-3.196800	718.455510	-34504.640924	6471.052478	853.928877	0	0	0	765.000000	232.000000	0.000000	0.000000	-0.425980	3.279600	-74.099423	-191.970979	-194.100474
212	247.018924	183.678401	0.000000	254.000000	232.000000	0.000000	-2.664000	-4.462200	720.746110	-34827.604534	5031.583712	654.238201	0	0	0	765.000000	232.000000	0.000000	0.496320	0.358720	2.733000	-34.039273	-238.818539	-316.677841
213	249.339255	183.499205	0.000000	254.000000	232.000000	0.000000	-3.929400	-5.061600	720.393710	-34939.667397	3357.571622	552.272594	0	0	0	765.000000	232.000000	0.000000	0.000000	-0.022420	4.190600	-2.488051	-221.258183	-242.027298
214	251.863059	182.838130	0.000000	254.000000	232.000000	0.000000	-5.217000	-5.572200	720.569910	-35424.564163	1539.815341	352.513765	0	0	0	765.000000	232.000000	0.000000	0.406080	0.269040	3.461800	-56.567305	-85.670557	-322.195668
215	254.612552	182.950131	0.000000	254.000000	232.000000	0.000000	-6.038400	-5.683200	721.715210	-35400.036362	-442.088453	201.536384	0	0	0	765.000000	232.000000	0.000000	0.000000	-0.448400	3.097400	-149.958769	-248.194461	-172.615573
216	257.496393	182.302228	0.000000	254.000000	232.000000	0.000000	-7.192800	-5.927400	722.420010	-35902.664817	-2525.864508	37.292933	0	0	0	765.000000	232.000000	0.000000	0.203040	-0.381140	4.008400	86.861011	-247.740095	-371.436903
217	260.274121	181.809072	0.000000	254.000000	232.000000	0.000000	-7.614600	-5.527800	722.684310	-36272.196115	-4534.208943	-104.905225	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.515660	4.555000	-40.544045	-307.446203	-237.123571
218	262.360690	181.186865	0.000000	254.000000	232.000000	0.000000	-8.147400	-5.061600	725.415410	-36860.631153	-6064.973591	-95.959281	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.089680	2.915200	14.157616	-293.717633	-279.576631
219	264.473693	180.746517	0.000000	254.000000	232.000000	0.000000	-7.858800	-4.728600	721.186610	-36963.325812	-7553.487375	-47.141424	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.336300	4.281700	-71.004318	-252.440248	-274.540365
220	265.679300	180.699658	0.000000	254.000000	232.000000	0.000000	-7.148400	-4.861800	719.512710	-36911.247896	-8403.404632	-33.920087	0	0	0	765.000000	232.000000	0.000000	0.631680	0.336300	2.733000	96.443842	-291.105029	-257.496091
221	266.477228	180.426881	0.000000	254.000000	232.000000	0.000000	-6.815400	-4.129200	717.926910	-37025.730072	-8957.738097	-16.256970	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.381140	4.008400	39.949013	-203.336836	-279.988179
222	267.774884	180.816269	0.000000	254.000000	232.000000	0.000000	-6.282600	-4.617600	717.750710	-36737.159461	-9886.932636	28.138864	0	0	0	765.000000	232.000000	0.000000	0.541440	0.381140	3.644000	-33.520440	-194.607969	-262.856126
223	268.838366	180.759864	0.000000	254.000000	232.000000	0.000000	-7.281600	-4.329000	716.164910	-36696.387142	-10626.717074	-47.274402	0	0	0	765.000000	232.000000	0.000000	0.090240	-0.448400	4.281700	-37.827114	-318.930706	-280.136740
224	270.223869	180.838894	0.000000	254.000000	232.000000	0.000000	-7.836600	-4.440000	716.605410	-36662.325182	-11626.112427	-162.738401	0	0	0	765.000000	232.000000	0.000000	0.293280	0.381140	2.641900	32.543168	-127.360243	-338.241116
225	271.635357	180.928850	0.000000	254.000000	232.000000	0.000000	-8.191800	-4.440000	717.486410	-36642.856006	-12653.129172	-287.136246	0	0	0	765.000000	232.000000	0.000000	0.473760	-0.022420	4.281700	-115.112010	-267.977851	-241.844427
226	272.821451	180.592786	0.000000	254.000000	232.000000	0.000000	-8.191800	-4.595400	716.869710	-36852.274613	-13492.528435	-349.353817	0	0	0	765.000000	232.000000	0.000000	0.631680	0.044840	3.370700	-27.707331	-273.040650	-187.926574
227	274.124900	180.454906	0.000000	254.000000	232.000000	0.000000	-8.658000	-4.440000	715.019610	-36855.752702	-14389.698435	-473.744668	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.425980	4.372800	-140.198195	-90.889873	-269.285176
228	275.330823	180.359526	0.000000	254.000000	232.000000	0.000000	-8.746800	-4.395600	714.226710	-36883.005909	-15235.043392	-589.302685	0	0	0	765.000000	232.000000	0.000000	0.293280	0.493240	3.006300	17.990105	-259.474490	-133.753223
229	276.582436	180.277916	0.000000	254.000000	232.000000	0.000000	-8.968800	-4.306800	713.962410	-36927.623561	-16123.010409	-740.400945	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.313880	3.370700	-51.017394	-158.185556	-258.371958
230	277.793796	179.975459	0.000000	254.000000	232.000000	0.000000	-9.523800	-4.928400	712.729010	-37079.399625	-16958.528770	-878.049097	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.067260	3.552900	-79.042053	-199.527736	-220.403240
231	278.790546	180.157458	0.000000	254.000000	232.000000	0.000000	-10.101000	-5.305800	714.226710	-37027.328461	-17706.070313	-1095.722903	0	0	0	765.000000	232.000000	0.000000	0.203040	-0.112100	2.095300	-5.161180	-189.058826	-295.832119
232	279.980165	180.309158	0.000000	254.000000	232.000000	0.000000	-10.700400	-5.860800	715.460110	-36982.735753	-18587.771780	-1264.483615	0	0	0	765.000000	232.000000	0.000000	0.293280	0.179360	3.006300	-163.079792	-287.693091	-241.677404
233	280.811758	180.512819	0.000000	254.000000	232.000000	0.000000	-10.966800	-6.304800	716.957810	-36914.136665	-19222.899578	-1464.426483	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.605340	4.646100	-72.208324	-148.523570	-285.620257
234	282.007698	180.154021	0.000000	254.000000	232.000000	0.000000	-11.255400	-5.994000	718.631710	-37258.164884	-20127.219863	-1651.090849	0	0	0	765.000000	232.000000	0.000000	0.518880	0.134520	3.735100	-5.601275	-278.494719	-193.242720
235	282.854942	179.731887	0.000000	254.000000	232.000000	0.000000	-11.100000	-6.038400	717.486410	-37501.660869	-20703.028984	-1780.019497	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.515660	3.552900	-143.363629	-206.306193	-296.244538
236	283.384348	179.811640	0.000000	254.000000	232.000000	0.000000	-11.344200	-5.949600	721.274710	-37642.144318	-21194.187055	-1806.653867	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.022420	4.281700	-2.523215	-119.877528	-193.513892
237	283.997268	179.923470	0.000000	254.000000	232.000000	0.000000	-11.677200	-6.060600	725.679710	-37790.881075	-21768.408990	-2011.056720	0	0	0	765.000000	232.000000	0.000000	0.609120	-0.246620	3.552900	7.818111	-300.597057	-403.389164
238	284.983308	179.479179	0.000000	254.000000	232.000000	0.000000	-12.498600	-5.883000	726.384510	-38150.310541	-22505.794685	-2233.177191	0	0	0	765.000000	232.000000	0.000000	0.338400	0.156940	3.644000	-70.372428	-243.161940	-263.197486
239	286.083680	179.076728	0.000000	254.000000	232.000000	0.000000	-13.009200	-5.217000	727.265510	-38489.270609	-23333.354244	-2393.161123	0	0	0	765.000000	232.000000	0.000000	0.518880	-0.381140	3.552900	68.272035	-231.249996	-317.536989
240	287.492018	178.361389	0.000000	254.000000	232.000000	0.000000	-13.075800	-4.972800	726.560710	-38971.707181	-24333.984384	-2690.984015	0	0	0	765.000000	232.000000	0.000000	0.180480	0.246620	4.281700	26.687331	-228.372360	-333.064649
241	288.964812	177.335991	0.000000	254.000000	232.000000	0.000000	-12.809400	-4.084800	729.379910	-39870.830324	-25502.631192	-2882.236683	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.089680	3.188500	145.405716	-212.657209	-215.103988
242	290.126112	175.513283	0.000000	254.000000	232.000000	0.000000	-12.321000	-2.175600	729.732310	-41220.182495	-26362.391489	-3042.494895	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.112100	4.190600	3.412433	-263.491418	-258.126562
243	291.162581	173.893394	0.000000	254.000000	232.000000	0.000000	-12.409800	-0.643800	728.234610	-42315.241860	-27063.077326	-3215.956905	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.448400	2.824100	-93.558878	-406.485178	-290.753009
244	292.294614	171.957049	0.000000	254.000000	232.000000	0.000000	-12.032400	1.287600	725.767810	-43577.240862	-27792.997927	-3273.962465	0	0	0	765.000000	232.000000	0.000000	0.315840	0.000000	3.644000	-48.318582	-308.129429	-263.390285
245	293.123175	170.404295	0.000000	254.000000	232.000000	0.000000	-12.454200	2.575200	724.005810	-44595.648259	-28325.406319	-3287.326658	0	0	0	765.000000	232.000000	0.000000	0.834720	0.201780	3.188500	137.957143	-290.116361	-332.864709
246	293.790246	169.032023	0.000000	254.000000	232.000000	0.000000	-12.631800	3.885000	721.627110	-45439.399547	-28713.720123	-3376.300366	0	0	0	765.000000	232.000000	0.000000	0.406080	-0.022420	3.097400	-58.360473	-301.585725	-354.804351
247	294.568111	167.538595	0.000000	254.000000	232.000000	0.000000	-12.720600	5.328000	720.305610	-46431.911677	-29221.437857	-3305.280263	0	0	0	765.000000	232.000000	0.000000	0.767040	-0.291460	3.279600	71.859444	-334.626480	-236.669005
248	295.217554	166.364267	0.000000	254.000000	232.000000	0.000000	-12.654000	6.349200	717.222110	-47075.398632	-29562.141125	-3203.138610	0	0	0	765.000000	232.000000	0.000000	0.248160	0.044840	4.463900	-56.276505	-99.527019	-301.008412
249	295.666039	165.675733	0.000000	254.000000	232.000000	0.000000	-12.565200	7.215000	716.076810	-47493.269575	-29836.084460	-3092.098410	0	0	0	765.000000	232.000000	0.000000	0.518880	0.000000	2.368600	-94.738275	-154.611209	-220.289512
250	296.455925	164.598178	0.000000	254.000000	232.000000	0.000000	-12.432000	7.703400	714.931510	-48187.686459	-30353.078354	-3007.705788	0	0	0	765.000000	232.000000	0.000000	0.293280	0.246620	2.915200	111.656396	-409.866836	-284.620908
251	297.193902	163.786854	0.000000	254.000000	232.000000	0.000000	-12.498600	7.947600	714.491010	-48737.679281	-30861.654633	-2909.923665	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.201780	3.097400	-65.324304	-325.424753	-220.613281
252	297.595683	163.280287	0.000000	254.000000	232.000000	0.000000	-13.386600	8.813400	715.019610	-49135.942291	-31171.768534	-2807.602526	0	0	0	765.000000	232.000000	0.000000	0.473760	0.022420	4.737200	-66.634877	-249.699752	-279.436429
253	298.239755	162.572971	0.000000	254.000000	232.000000	0.000000	-13.963800	8.746800	714.314810	-49592.755220	-31601.112167	-2718.596184	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.605340	4.099500	-25.085338	-216.353555	-178.038133
254	299.347969	162.140724	0.000000	254.000000	232.000000	0.000000	-14.851800	9.324000	713.698110	-49858.433486	-32364.759606	-2687.371959	0	0	0	765.000000	232.000000	0.000000	0.676800	0.112100	3.917300	-119.130877	-209.590238	-370.675461
255	300.858418	161.452910	0.000000	254.000000	232.000000	0.000000	-15.406800	10.234200	711.407510	-50187.729302	-33335.430347	-2660.677649	0	0	0	765.000000	232.000000	0.000000	0.022560	-0.762280	2.459700	-86.840125	-314.165756	-205.241846
256	301.987084	160.823206	0.000000	254.000000	232.000000	0.000000	-15.961800	10.123200	710.878910	-50598.081947	-34113.006121	-2687.241645	0	0	0	765.000000	232.000000	0.000000	0.360960	0.269040	2.459700	65.790700	-157.992867	-284.568485
257	303.374791	159.651546	0.000000	254.000000	232.000000	0.000000	-17.160600	11.721600	708.059710	-51227.025485	-34960.300405	-2656.044726	0	0	0	765.000000	232.000000	0.000000	0.225600	-0.336300	3.097400	23.276818	-238.141206	-220.797198
258	304.245257	158.287437	0.000000	254.000000	232.000000	0.000000	-18.004200	13.164600	704.888110	-51959.108874	-35417.283877	-2562.667532	0	0	0	765.000000	232.000000	0.000000	0.609120	0.067260	2.550800	-7.755572	-242.984391	-316.976183
259	305.278545	156.931763	0.000000	254.000000	232.000000	0.000000	-18.958800	14.607600	701.011710	-52623.713102	-35946.860208	-2647.070920	0	0	0	765.000000	232.000000	0.000000	0.135360	-0.246620	2.368600	8.275251	-262.001266	-328.282836
260	305.896152	155.793648	0.000000	254.000000	232.000000	0.000000	-18.581400	15.828600	698.368710	-53220.131739	-36242.648392	-2567.224642	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.022420	2.550800	101.351307	-364.160222	-360.208275
261	306.406356	154.481125	0.000000	254.000000	232.000000	0.000000	-18.781200	17.027400	693.258910	-53740.651089	-36331.172949	-2482.830578	0	0	0	765.000000	232.000000	0.000000	0.609120	-0.448400	3.826200	-159.622485	-291.511438	-210.025052
262	306.748097	153.731030	0.000000	254.000000	232.000000	0.000000	-18.537000	17.937600	688.237209	-53867.617342	-36303.203165	-2509.616130	0	0	0	765.000000	232.000000	0.000000	0.360960	0.089680	3.552900	30.257695	-290.961997	-317.045674
263	306.887325	152.956756	0.000000	254.000000	232.000000	0.000000	-18.581400	18.270600	686.210909	-54240.336572	-36291.859517	-2420.734997	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.425980	5.283800	37.715751	-182.745681	-210.068419
264	307.272279	152.300505	0.000000	254.000000	232.000000	0.000000	-18.292800	18.847800	683.656009	-54487.039022	-36419.913645	-2331.931674	0	0	0	765.000000	232.000000	0.000000	0.270720	0.179360	2.550800	212.392013	-211.033272	-247.063912
265	307.331660	151.545828	0.000000	254.000000	232.000000	0.000000	-18.603600	19.358400	676.872309	-54457.201081	-36098.723573	-2238.573129	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.381140	5.192700	-110.626520	-317.600425	-231.587979
266	308.001749	150.753036	0.000000	254.000000	232.000000	0.000000	-18.470400	19.536000	668.767109	-54335.297283	-36114.593843	-2043.030639	0	0	0	765.000000	232.000000	0.000000	0.270720	0.089680	2.550800	96.321303	-286.282875	-150.368707
267	309.015898	149.546324	0.000000	254.000000	232.000000	0.000000	-18.958800	19.869000	656.961709	-54168.907840	-36143.338214	-1722.931797	0	0	0	765.000000	232.000000	0.000000	0.383520	-0.739860	4.463900	-152.420065	-358.749917	-248.098616
268	310.116853	148.961953	0.000000	254.000000	232.000000	0.000000	-18.781200	19.447200	645.596809	-53609.098168	-36228.861213	-1407.334120	0	0	0	765.000000	232.000000	0.000000	0.541440	0.089680	3.370700	124.152020	-203.693589	-198.664409
269	311.119249	147.526788	0.000000	254.000000	232.000000	0.000000	-18.736800	19.314000	630.267409	-53240.712456	-36000.400809	-1105.071223	0	0	0	765.000000	232.000000	0.000000	0.609120	-0.448400	5.830400	-19.660113	-350.299567	-263.803052
270	312.273650	146.408220	0.000000	254.000000	232.000000	0.000000	-18.226200	18.825600	617.669109	-52867.398210	-35993.833160	-847.311496	0	0	0	765.000000	232.000000	0.000000	0.428640	-0.112100	3.097400	50.746406	-255.430637	-215.078038
271	313.934909	145.107800	0.000000	254.000000	232.000000	0.000000	-18.315000	18.914400	601.634908	-52277.380576	-36058.933696	-553.933049	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.425980	2.368600	-73.747777	-117.633462	-204.742868
272	315.446206	143.712354	0.000000	254.000000	232.000000	0.000000	-17.760000	19.358400	588.331808	-51942.430599	-36150.757485	-500.725691	0	0	0	765.000000	232.000000	0.000000	0.022560	0.044840	1.822000	-27.109533	-294.605333	-177.406094
273	317.425591	141.335758	0.000000	254.000000	232.000000	0.000000	-17.427000	19.869000	569.302208	-51615.353182	-36108.329035	-296.354807	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.201780	4.646100	-103.451701	-260.522061	-295.911189
274	318.386699	139.111741	0.000000	254.000000	232.000000	0.000000	-15.895200	19.358400	555.822908	-51629.422147	-35787.602131	-238.797021	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.448400	3.279600	37.618893	-222.170269	-285.436166
275	318.782426	135.852620	0.000000	254.000000	232.000000	0.000000	-14.829600	21.467400	541.815007	-52094.093616	-35100.090767	-368.057226	0	0	0	765.000000	232.000000	0.000000	0.315840	-0.403560	4.008400	-45.363062	-327.369271	-274.619261
276	318.623961	132.447796	0.000000	254.000000	232.000000	0.000000	-13.630800	24.508799	527.366607	-52500.508097	-34080.519285	-484.080333	0	0	0	765.000000	232.000000	0.000000	0.180480	0.022420	3.552900	-38.030539	-368.610484	-220.393836
277	318.774222	128.420626	0.000000	254.000000	232.000000	0.000000	-12.831600	27.527999	510.891907	-52917.863707	-33092.625949	-542.246731	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.515660	3.826200	-115.321924	-260.436233	-274.759462
278	318.268716	125.183632	0.000000	254.000000	232.000000	0.000000	-11.943600	29.659199	497.941207	-53188.271134	-32002.042092	-813.717637	0	0	0	765.000000	232.000000	0.000000	-0.112800	0.022420	2.824100	37.309975	-290.525309	-220.507042
279	317.633749	122.002902	0.000000	254.000000	232.000000	0.000000	-11.677200	31.013399	482.788007	-53105.279884	-30721.610813	-1196.142608	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.896800	2.186400	30.013689	-43.921967	-275.189123
280	317.015027	119.806004	0.000000	254.000000	232.000000	0.000000	-11.899200	31.235399	469.484906	-52673.387659	-29584.603869	-1396.146526	0	0	0	765.000000	232.000000	0.000000	0.135360	0.022420	4.008400	-94.500759	-386.205357	-295.700452
281	316.313852	118.425261	0.000000	254.000000	232.000000	0.000000	-11.455200	30.813599	459.441506	-52180.949225	-28629.570121	-1560.655488	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.605340	3.097400	78.507867	-416.211959	-221.025700
282	315.408791	117.717953	0.000000	254.000000	232.000000	0.000000	-10.966800	30.236399	451.160106	-51559.500617	-27705.196565	-1582.919783	0	0	0	765.000000	232.000000	0.000000	0.203040	0.022420	3.826200	8.775965	-303.963576	-306.429927
283	315.694371	118.233995	0.000000	254.000000	232.000000	0.000000	-10.678200	27.505799	442.085806	-50294.336227	-27274.205628	-1702.766845	0	0	0	765.000000	232.000000	0.000000	0.631680	-0.269040	3.370700	128.989156	-178.978646	-328.117555
284	315.462934	119.475487	0.000000	254.000000	232.000000	0.000000	-10.278600	24.797399	437.592706	-49239.906107	-26895.731823	-1875.975109	0	0	0	765.000000	232.000000	0.000000	0.406080	0.134520	3.097400	60.321675	-386.241529	-263.197661
285	314.185225	122.447455	0.000000	254.000000	232.000000	0.000000	-10.855800	20.335200	437.504606	-47929.743123	-26331.312989	-2280.012139	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.112100	3.552900	50.570583	-165.177733	-301.183795
286	311.415826	127.404232	0.000000	254.000000	232.000000	0.000000	-10.944600	11.721600	441.733406	-46203.444947	-25362.488552	-2857.157533	0	0	0	765.000000	232.000000	0.000000	0.699360	0.000000	4.281700	-48.564734	-399.017602	-263.242246
287	309.590951	133.475006	0.000000	254.000000	232.000000	0.000000	-13.142400	3.374400	452.481606	-44580.747572	-25153.882761	-3229.485157	0	0	0	765.000000	232.000000	0.000000	0.022560	0.089680	3.735100	-7.342232	-221.599796	-268.776097
288	307.575932	140.518962	0.000000	254.000000	232.000000	0.000000	-15.717600	-5.572200	467.106206	-42731.360511	-25025.650426	-3539.468781	0	0	0	765.000000	232.000000	0.000000	0.406080	0.425980	3.370700	34.002809	-386.562109	-278.989178
289	305.422436	146.975813	0.000000	254.000000	232.000000	0.000000	-16.561200	-14.740800	480.145007	-40823.938719	-24690.225640	-4098.657685	0	0	0	765.000000	232.000000	0.000000	0.518880	-0.403560	3.097400	-54.393816	-277.746697	-258.407488
290	302.945172	151.367010	0.000000	254.000000	232.000000	0.000000	-14.962800	-22.066800	483.140407	-38957.055402	-23647.390314	-4885.116355	0	0	0	765.000000	232.000000	0.000000	0.270720	-0.156940	3.006300	-91.695380	-98.693168	-263.591792
291	301.377457	153.946277	0.000000	254.000000	232.000000	0.000000	-12.698400	-26.884199	476.092407	-37160.784796	-22556.047624	-5476.312256	0	0	0	765.000000	232.000000	0.000000	0.157920	-0.358720	2.733000	-14.982601	-319.741824	-204.716221
292	299.589221	154.312167	0.000000	254.000000	232.000000	0.000000	-9.501600	-27.727799	482.876107	-37513.598129	-22013.945589	-5352.344203	0	0	0	765.000000	232.000000	0.000000	0.112800	-0.336300	1.639800	-32.454946	-232.051868	-328.396738
293	297.065270	151.442679	0.000000	254.000000	232.000000	0.000000	-7.326000	-19.314000	492.214707	-39651.498251	-21197.359177	-4291.042996	0	0	0	765.000000	232.000000	0.000000	0.293280	-0.112100	4.372800	69.018901	-251.671194	-220.508087
294	293.357190	149.875578	0.000000	254.000000	232.000000	0.000000	-5.372400	-11.921400	503.139107	-41320.008521	-19802.141328	-3087.381237	0	0	0	765.000000	232.000000	0.000000	0.248160	-0.156940	3.552900	48.829625	-267.770023	-306.622900
295	290.518183	147.278018	0.000000	254.000000	232.000000	0.000000	-3.685200	-6.216000	507.456007	-42992.678544	-18531.371577	-1883.537883	0	0	0	765.000000	232.000000	0.000000	0.360960	-0.448400	3.917300	-159.657650	-244.358436	-183.231842
296	287.371581	145.207654	0.000000	254.000000	232.000000	0.000000	-0.843600	-1.265400	507.984607	-44089.175873	-16952.249307	-768.736168	0	0	0	765.000000	232.000000	0.000000	0.609120	-0.112100	3.370700	-71.330282	-328.601938	-290.297572
297	284.773562	143.683437	0.000000	254.000000	232.000000	0.000000	2.220000	3.529800	506.134507	-44700.060139	-15575.561596	-200.695892	0	0	0	765.000000	232.000000	0.000000	0.451200	-0.582920	2.368600	-89.223529	-133.171064	-177.977002
298	282.945782	142.535706	0.000000	254.000000	232.000000	0.000000	4.373400	8.968800	504.548707	-45139.093908	-14604.556906	474.132169	0	0	0	765.000000	232.000000	0.000000	0.609120	-0.067260	3.826200	52.206047	-159.824632	-344.022975
299	282.294232	143.538250	0.000000	254.000000	232.000000	0.000000	5.550000	13.209000	508.689407	-44999.555402	-14392.976097	1051.437071	0	0	0	765.000000	232.000000	0.000000	0.203040	-0.650180	2.915200	-120.193152	-274.676372	-371.752487
300	281.604683	147.024162	0.000000	254.000000	232.000000	0.000000	4.817400	10.878000	514.327807	-43705.436329	-14197.856276	1047.306756	0	0	0	765.000000	232.000000	0.000000	0.586560	0.201780	2.915200	63.003441	-270.754519	-284.560299
301	282.082643	151.597862	0.000000	254.000000	232.000000	0.000000	3.374400	6.415800	523.666407	-42103.898664	-14705.936844	652.311241	0	0	0	765.000000	232.000000	0.000000	0.338400	-0.313880	3.826200	-107.487614	-281.000463	-247.616358
302	283.295958	157.206999	0.000000	254.000000	232.000000	0.000000	2.109000	0.288600	534.062207	-39944.115390	-15645.863855	-409.332179	0	0	0	765.000000	232.000000	0.000000	0.180480	0.179360	3.006300	-3.579000	-283.313518	-317.010145
303	285.166459	161.966499	0.000000	254.000000	232.000000	0.000000	1.931400	-6.282600	540.757807	-37871.162664	-16853.506241	-1524.470446	0	0	0	765.000000	232.000000	0.000000	0.541440	-0.358720	4.372800	40.678834	-336.555858	-236.834982
304	286.809330	166.625587	0.000000	254.000000	232.000000	0.000000	2.375400	-8.236200	551.858408	-36077.419258	-18106.104344	-2026.676877	0	0	0	765.000000	232.000000	0.000000	0.564000	-0.089680	2.915200	70.452014	-260.472404	-236.510690
